0,0,70,0,0,1.2,1.8,44,1.4,1.5,12,48,-0.6,0.5,28,-8.1,168,38,-0.7,32,-0.8,-8.5,12.2,-6.8,52,0,8.4,28,56,12,72,1,-0.2,-0.5,-1.8,12.4,0,58,90,36,2.4,-0.4,48,48,24,0.4,52,0,-0.6,15.1,52,-15.3,2.6,-0.6,-2,48,60,1.1,35.4,-0.1,31,6.8,0.6,-1.1,1,0,0.5,20,35.9,-3.2,20,40,5,0,32,32,157,0,0.9,21.6,28,-25.7,20.3,0,0,44,48,-0.3,56,48,-4.8,1.5,56,10.9,1.2,24,48,0,0
0,0,80,0,0,0.9,1.8,44,1,1,0,44,-0.6,0.8,36,-8.1,157,4.5,-0.6,0,-0.8,-12.3,10.5,-15.6,18,0,-19,24,0,5,41,0,1,0.1,-4,9.2,0,50,85,20,4.7,0.3,32,40,24,0.5,36,0,0.1,0.4,40,-9.8,1.7,-0.3,0,56,52,0.7,3.5,-0.2,13.7,1.8,-6.1,-0.7,0.2,-0.3,1,16,12,-9.1,20,16,1.6,0,20,16,142,0,1.1,-4.4,24,-10.7,12.2,0,0,28,44,0.4,40,40,-13.1,0.4,32,9.1,0.9,0,44,0,7.5
0,0,58,0,0,1.3,4,60,2.2,2.2,12,52,-0.1,1.2,0,-11.5,160,37.1,0,48,-1.6,-14.5,16.6,-30.9,81,0,-27.3,24,68,5.2,55,0,0.9,0.1,0,19.3,0,40,87,24,-12.6,0.5,40,44,0,0.5,48,-0.3,-0.4,40.3,84,-24.9,4,-0.5,0,44,0,1.4,64.6,-0.3,47.7,9.3,-15.7,0,1.2,-0.4,0.9,0,66,-2.5,0,92,2.6,84,16,28,146,-0.7,1.2,31,24,-40.6,13.3,0,0,28,36,0.5,88,68,-8.4,1,92,11.3,0,20,48,0,-9.1
0,0,80,0,0,1,0.8,40,1,0.9,16,40,-0.1,0.9,12,-8.8,134,9.3,-0.4,20,-0.9,-7.8,11.9,-10.4,60,0,-7.2,44,48,4.2,33,1,0.7,0.8,-1.6,9.7,0,35,80,24,-4.5,-0.1,40,44,40,0.2,48,-0.8,-0.2,12.5,84,-16.7,0.4,-0.4,-0.4,36,92,0.5,21.6,-0.5,23.6,10.2,-25.2,-1.1,0.1,0.1,0.6,48,27.3,-2.7,16,44,4,44,20,28,156,0.3,1.1,21.3,24,-36.6,18.3,0,0,36,84,0.4,44,40,-3.5,-1.1,48,10.2,0.6,32,40,0,-1.7
0,0,62,0,0,1.8,2.6,44,1.6,1.9,16,40,-0.3,2.4,20,-8.9,157,51.6,0,0,-1.9,-6.8,11,-13.1,23,0,10.3,20,64,9.2,10,1,0.2,-0.4,-0.8,14.5,0,34,86,32,10.9,-0.1,52,44,40,0.8,52,-0.8,-0.3,-7,0,-26.6,3.5,-0.4,0,44,68,0.4,47.8,-0.1,31.9,5.4,-40.7,-2.1,-0.8,-0.1,1.4,44,25.8,-2.3,0,44,3.6,24,24,24,127,0.5,1.5,19.2,24,-27.5,38.1,0,0,36,56,1.6,44,44,-4.9,-1.5,44,8.6,0.4,24,44,0,22.1
0,0,77,0,0,1.4,0.6,48,1.2,1.3,16,44,-0.9,1.6,0,-8.1,143,6.3,0,0,-1.3,-6.6,13.7,-13.8,50,0,-2.7,24,52,5.4,8,1,0.1,-0.8,0,12.1,0,45,75,28,3.4,-0.6,44,48,0,0.8,52,-0.8,-1.1,3.1,56,-21,0.6,-1,0,36,0,0.3,30.5,-0.1,35.9,7,-36.9,0,-0.8,0.1,0.6,20,36.3,-2.1,0,56,3.5,0,20,28,122,0,1.2,29.1,28,-31.8,28.7,0,0,32,52,1,52,48,-3.2,-1.5,56,11.6,0,28,36,0,10.8
0,0,60,0,0,0.6,1.2,64,0.8,1.1,8,32,-0.1,0.4,20,-8.5,116,22,0,0,-0.5,-5.4,12,-26.5,56,0,-4.3,28,60,1.8,57,1,0.2,-0.1,0,16.6,0,25,74,40,1.1,0,48,52,20,0.4,52,0,-0.9,10.7,48,-27.1,1.7,-0.5,0,32,52,0.5,41.2,-0.1,25.2,7.2,-28.9,-0.9,0.3,-0.1,0.6,36,25.5,-2.1,0,40,0.7,24,12,24,115,0,0.8,27.9,32,-18.5,14,0,0,20,48,0,48,52,-4.9,-0.2,44,8.7,0.6,20,36,0,1.1
0,0,73,0,0,0.8,2.6,52,1.4,1.1,20,52,-0.2,0.9,52,-7,166,50.2,0,48,-1.1,-16.7,12.7,-9.6,-50,0,-20.3,24,60,10.5,50,0,1.2,0.4,-6.5,15.8,0,50,95,28,21.1,0.7,44,44,60,0.5,44,-0.8,0,-23.6,40,-20.6,4.5,-0.1,0,68,52,0.9,4,-0.7,0.1,1.8,1.9,-5.6,0.5,-0.4,0.8,24,-0.3,-10.5,0,20,4.8,0,24,16,159,-0.4,1.4,-7.8,28,-12.4,22.7,0,0,36,56,0.2,36,40,-15.3,2.3,32,8.1,2.4,28,68,0,22.4
0,16,57,-3.9,20,2,4.3,24,1.7,2.9,16,40,-0.6,1.8,20,-4.5,166,86.4,0,0,-1.8,-8.2,13,7.1,-11,1.3,14.4,40,56,15.8,25,0,-0.4,0.1,0,15.7,0,66,87,40,30.8,0.2,40,44,0,0.9,40,0.2,-0.5,-23.6,0,-32.8,5.5,-0.5,0,40,8,0.8,54.3,0.4,36.1,0,-14.8,0,-0.2,-0.4,0.7,48,21.9,-2.1,0,24,5.6,20,20,0,157,0.9,1.2,23.4,44,-34,44.3,0,-1,40,48,1,40,48,-5.5,1.8,0,10.1,0.8,28,44,20,37.2
0,0,69,0,0,2.3,3.8,52,2,3,12,56,-0.1,1.7,40,-7.4,150,17.9,0,36,-1.8,-13.3,12,-9.4,-15,0,-13.3,28,64,10.9,37,0,0,0.3,-3.4,14.3,0,53,90,28,10.8,0.7,44,44,36,0.5,48,0,0.1,-8.5,44,-9.4,2.3,0,0,64,56,1.1,25.4,-0.1,26,0.4,-12.7,-1.6,0.3,-0.6,0.1,40,19,-8.6,0,20,4.9,20,20,8,176,0,0.9,-1.1,28,-20.2,25.5,0,0,40,44,0.7,44,44,-13.6,-0.6,32,8.1,1.4,24,60,0,16.2
0,0,64,0,0,2.5,4.7,52,2.3,3.1,20,52,-1.4,2.4,0,-12.8,167,53.9,-0.6,0,-2.2,-8.6,19.9,-25.1,66,0,-8.1,40,52,7.1,17,1,0.9,-1.3,0,13.4,0,42,86,24,-6.5,-0.8,40,52,0,1.5,60,-0.7,-0.9,20.4,64,-32.9,3.2,-1.3,0,36,0,1,71.4,0.5,64.2,14.3,-44.1,0,-1,0.1,1.1,0,56.1,-2.9,16,56,4.5,52,24,36,109,0.5,1.5,46.5,32,-54.6,39.8,0,0,36,56,1.3,52,48,-4.1,-1.2,72,17.3,0,32,36,0,3.9
0,0,72,-0.9,0,2.1,4.3,32,1.5,2.8,20,20,0.2,0.8,0,-7.6,151,88.9,-0.5,36,-1.3,-4.5,18.9,4.4,65,0,31.3,40,44,13.8,60,1,0.9,0.3,0,21.3,0,49,85,36,-3.2,0.6,52,44,0,0.3,44,0.3,0,31.5,80,-9.8,4.5,-0.1,-3.2,8,0,1.3,81.7,0.1,55.3,10.2,4.6,0,0.7,0.1,0.8,24,59.3,-0.4,24,64,7.5,0,24,44,128,0.5,0.6,40.6,40,-50.7,17.9,0,0,44,36,-0.2,72,48,-2.8,1.5,72,16.1,0,32,16,20,-4.4
0,0,60,0,0,2.2,5.1,36,3.8,3.1,12,32,-0.1,1.9,32,-9,163,48.9,0,16,-2.9,-6.7,12,-12.2,66,0,3.9,24,36,7.3,60,1,0.5,0,-0.6,20.9,0,22,74,24,-1.6,0.1,40,40,32,0.6,40,-0.4,-0.5,27,44,-12.7,1.7,-0.2,0,16,48,2.9,83.6,0,35.2,7,-27.1,-1.4,1.9,0.4,0.7,0,51.7,-1.2,0,48,2.9,48,16,28,133,0.2,1.3,23.1,20,-36.3,23.7,0,0,28,40,0.1,48,44,-3.3,-1.6,48,8.6,1,24,12,0,-1.1
0,0,63,0,0,1.6,1,48,1.8,0.8,20,52,-0.7,2.9,20,-11.9,181,13.6,0,44,-2.1,-10.4,13.5,-11.7,20,0,4,36,60,11.1,7,0,0,0,-2.6,14.7,0,46,98,40,7.9,-0.1,56,48,36,0.9,52,-1.2,-1.1,-12.8,0,-12.1,1.6,-0.5,-2.9,48,72,0.3,33.3,-0.1,30,1.3,-34.7,-1.7,-1,-0.1,0.1,40,32.5,-3.6,0,28,7,20,32,48,177,-0.8,1.2,23.8,28,-29.6,42.2,0,0,48,40,1.8,56,44,-5.3,-2.1,64,10.8,0.6,36,48,0,22.6
0,0,68,0,0,2.4,6.5,64,2.4,3.9,12,48,0,2.3,0,-8.3,201,77.1,0,0,-2.4,-5.9,13.4,-25.5,32,0,-10.3,32,64,2.4,33,0,1.6,0.1,0,13.2,0,41,90,16,5.9,0.2,32,56,12,-0.1,60,-0.3,0.1,2.5,56,-36.4,2.8,-0.1,0,36,0,1.3,105.8,0.1,67.7,3.6,-48.2,-0.6,0.2,-0.1,0.8,28,34.9,-1.3,0,36,0.9,0,12,32,0,-0.4,-0.2,35.2,36,-35,35.1,0,0,24,64,1.1,52,88,-3.8,-1.1,48,9.4,0,20,28,0,14.9
0,20,65,0,0,2.2,4.1,48,1.3,3.1,24,40,-0.1,2.5,28,-7.9,163,62.4,0,0,-2,-7.8,9.9,-0.7,-1,0,18.6,48,48,17.6,3,0,-0.9,-0.2,0,14.2,0,59,92,44,14.1,0,40,44,32,1,36,-0.2,-0.7,-18.1,0,-10.2,3.7,-0.4,0,36,16,0.2,51.2,0.4,34.7,0.7,-17.2,-0.6,-1.1,0,-0.1,44,15.7,-1.3,0,24,9.1,28,28,20,158,-0.5,1.2,18.1,44,-29.5,41.4,0,-1,40,68,1.8,44,52,-4,-0.8,44,6.2,0.8,40,44,24,27.7
0,0,72,0,0,2.3,3.3,40,2,2.7,20,36,0,2.7,20,-6.3,162,107.5,0,0,-2.2,-6.6,14,1.2,13,0,45.3,32,68,16.8,11,0,0.8,0.2,-1.1,15,0,46,91,52,23.7,0.1,68,52,28,0.5,56,0.4,0,-11.9,0,-33.3,4.5,0.1,0,32,8,0.4,60,0.1,49.9,3.9,-23.2,-1.5,-0.8,0,1,44,38.6,-2.3,0,32,4.6,28,48,32,156,0.7,0.5,32.8,32,-39.9,64.1,0,0,60,76,1.8,52,56,-4.9,1.3,52,11.3,0.6,32,48,0,36.6
0,0,63,0,0,2.8,4,64,3.4,3.4,20,44,-0.3,0.9,16,-6.2,171,49,0,0,-2.1,-5.5,9.3,-16.9,1,0,4.2,24,60,6.8,77,1,-0.5,-0.5,-0.8,7.6,0,72,82,36,16.8,0.4,48,40,0,0.7,40,0,-0.9,8.3,0,-26.4,2.8,-0.4,0,44,8,3,38.8,-0.1,46.3,3.2,-15.7,0,2.6,-0.5,0,40,41.4,-2.1,0,32,2.1,28,16,28,140,0,0.7,14,24,-35.3,30,0,0,28,48,-1.1,44,48,-4.2,1.1,40,9.2,0.4,28,48,0,8.3
0,0,78,0,0,1,0.9,40,1.4,1,0,28,-0.1,1.1,20,-4.6,143,14.2,-1.6,12,-1.2,-3.8,5.4,-6.7,11,0,-0.5,28,0,2.4,41,1,0.2,0.1,-2,3.9,0,54,70,20,6.1,-0.1,40,44,20,0.8,44,0,-0.1,-1.9,40,-13.5,1.4,-0.1,0,40,48,0.8,7.1,-0.2,14.5,2.5,-17.4,-1.8,0.3,0.1,0.6,24,14.6,-2.9,40,0,1.6,0,20,20,182,0,1.5,6,32,-14.9,15.8,0,0,32,44,0.4,36,44,-3.4,-0.5,32,5.6,0.9,0,40,0,8.8
0,0,61,0,0,2,1.3,40,2.7,1.8,20,36,-0.5,1.7,40,-5.6,152,32,0,36,-2.2,-4.7,8.9,-5,58,0,7.2,28,48,6,51,1,0,-0.1,-1.6,7.6,0,67,87,32,0.5,-0.5,52,52,44,1,52,0.5,-0.5,16.9,48,-4.7,1.9,-0.5,-0.5,40,52,1.9,23,-0.3,36.8,7.3,-18.3,-1.2,1,0.6,0.7,36,44.1,-2,0,60,3.1,24,24,32,158,0.7,1.7,19.1,32,-34.1,24,0,0,40,40,0.4,52,52,-2.6,-1.1,60,9.1,0.8,36,40,0,2.9
0,0,71,0,0,1.6,1.8,52,2.2,1.6,0,48,-0.2,1.2,20,-7.6,171,7.5,-3.3,0,-1.7,-11,11.4,-15.6,-7,0,-14.8,24,0,5.3,57,0,0.6,0.1,-3.5,10.2,0,51,94,32,8.7,-0.1,44,44,28,0.9,40,-0.7,-0.3,2.2,44,-14.4,2.2,-0.3,0,56,48,1.6,6.3,-0.2,23.4,2.4,-12.7,-2.8,1.1,0.1,0.5,32,25.1,-7.2,48,0,2.3,0,24,20,203,-0.3,1.6,4.9,28,-23.7,27.4,0,0,36,80,0.3,40,40,-10.1,0.2,32,9.6,1.1,0,60,0,11.3
0,0,71,0,0,0.4,-0.8,48,1.8,-1.3,20,44,-0.2,1.9,20,-15.4,163,67.5,0,0,-1.8,-13,10.6,-31.2,-22,0,-19.5,36,60,3.5,18,0,3.3,0.2,0,9.4,0,20,88,40,20.4,0,52,40,32,-0.1,44,-0.6,1.9,-27.6,40,-44,7,0.2,0,48,44,0.8,2.2,-0.3,25.4,2.7,-26.4,-4.5,-0.6,0.2,3.3,52,18.8,-4.2,0,28,2.6,16,36,28,155,-0.9,1.3,11.2,20,-25.2,40.8,0,0,44,80,1.2,40,48,-9,1.3,40,10.2,1,28,36,0,29.5
0,0,81,-0.4,0,1.3,1.3,32,1.2,1.5,8,28,-0.1,1.1,0,-7,153,38.6,-0.5,16,-1,-7,11,-3.1,50,0,17.5,28,52,10.5,36,1,0.2,-0.4,-0.7,10.8,0,39,79,36,1.8,-0.6,52,52,0,0.5,52,0.2,-0.2,10.9,72,-16.1,1.4,-0.1,-1.1,36,0,0.5,33.8,-0.3,33.7,6.4,-21,0,0.3,0.3,1.4,36,36.4,-1.9,24,52,3.7,0,32,40,155,0.5,1.7,25.2,32,-34.4,23.7,0,0,44,52,0.6,60,52,-2.6,-0.5,56,9.7,0,24,36,0,5.6
0,0,68,0,0,0.5,0.9,20,0.7,0.8,12,28,-0.1,1.6,44,-1.8,146,24.5,0,36,-1,-4.7,6.6,6.6,-40,0,10.5,28,48,7.1,-10,1,0.6,-0.2,-6.1,5.7,0,65,85,32,17.3,0.6,48,44,52,0.8,48,-0.4,0.1,-24.7,40,-3.2,0.7,-0.2,0,56,48,-0.3,10.1,-0.2,0.4,2.4,-10.6,-4.2,-1.1,-0.6,1,40,2,-6.7,0,32,4.2,24,24,20,143,0.6,0.9,-4.2,32,-12.2,23.2,0,0,40,36,1.4,44,40,-5.5,-0.5,36,6.6,2,24,40,0,26.8
0,0,70,0,0,1.3,3.4,64,1.9,1.8,20,56,-0.4,0.7,24,-8.1,160,12.6,0,32,-1.5,-11.8,8.3,-23.3,91,0,-27.8,24,60,3.3,68,0,0.8,0.5,-2.4,5.6,0,45,91,16,-6.7,0,32,40,20,0.6,48,0.3,0.1,26.5,32,-13.1,2.6,-0.4,0,52,40,1.6,17.2,0.5,17.6,6,-0.2,-1.4,1.3,-0.7,0.5,0,25.8,-5.1,0,72,1.9,52,16,20,134,0.8,0.4,3.4,28,-15.7,6.3,0,0,28,32,-0.3,40,40,-9.5,1.5,40,7.1,1.5,32,52,0,-8.2
0,0,63,0,0,0.6,1.4,56,0.5,1,0,52,0,0.8,36,-8.2,154,3.8,0,24,-0.7,-9.2,4.1,-22.5,-37,0,-22.1,24,0,1.3,4,1,1,0.1,-5,2.9,0,53,80,16,16.3,0.1,28,40,40,0.8,32,-0.1,0.2,-17.8,40,-18.6,1.5,0.1,0,40,48,0.1,-9.5,0.4,-0.5,0.4,-19.7,-2.6,-0.4,-0.2,1,28,2.1,-8.3,0,24,0.5,0,8,8,199,-0.1,1,-8.4,24,-10.4,20.6,0,0,16,52,0.6,44,40,-10.3,-0.1,24,4.3,1.1,0,48,0,21.1
0,0,79,0,0,-1.4,-1.7,0,0.1,-1.7,0,52,-0.4,-1.4,0,0,381,-0.9,0,0,-0.1,-7.2,6.5,-16.9,-8,0,-4.3,36,0,6,153,1,0,-0.2,0,9.3,72,56,90,32,30.9,0.7,48,52,36,0.9,44,-0.6,-0.4,-13.9,72,-27.7,2.2,-0.3,0,48,0,-0.6,-14.8,0.5,3,0.7,-4.9,-0.7,0.4,-0.9,0.5,24,13.3,-2.4,0,16,0,0,0,12,164,-0.4,1.1,11.2,32,-29,21.2,0,0,0,72,-1.2,60,64,-6.4,2,24,5.4,0,0,56,0,7.7
0,0,71,-5.5,0,-1.1,-1.3,48,-0.8,-1.2,8,52,-0.7,-1.7,48,-8.8,301,-33,-10.6,0,1.2,-6.6,6.8,-19.5,-37,0,-8.1,28,52,4.1,172,1,-1.7,-0.3,-3.9,7.3,0,51,96,28,35.8,1.3,44,44,56,0.3,44,-0.5,-0.7,-27.8,48,-33.7,1.3,-0.6,0,68,56,0.5,-20.8,0.4,-6.3,0,-5.7,-4.7,1.1,-1.4,0.4,40,-16.2,-6,84,0,0.9,0,20,0,147,0.2,0.1,-5.5,28,6.7,12.3,0,0,36,60,-1.4,40,44,-7.4,1.8,0,7.3,3,20,68,0,14
0,0,54,0,0,-0.3,-2.1,56,0.5,-0.9,12,48,-0.4,-0.5,36,-6.1,141,8.1,0,0,-0.1,-10.8,8.6,-13.5,25,0,-15.1,24,60,5.4,0,1,0.1,-0.2,-2.1,9.9,0,54,82,28,5.6,0.4,40,44,40,0.6,40,0.4,-0.1,2.8,44,-17.9,1.4,-0.4,0,52,52,0.1,-26.2,-0.1,8.3,4.3,5.3,-2.6,0.6,-0.4,0.4,44,11.7,-4.9,0,40,2.5,28,16,28,158,0.8,1.2,6.2,28,-9.4,6.8,0,0,28,48,0.2,44,44,-9.7,1.4,44,7.3,1.9,20,56,0,6.2
0,0,70,0,0,-0.6,-1.2,56,-0.4,-0.9,20,56,-0.5,0.6,44,-8.3,142,-0.7,0,44,0,-8.3,7.7,-12.2,30,0,-4.3,28,60,7.3,-56,1,-0.3,-0.3,-2.2,7.6,0,37,94,36,8.5,-0.2,52,52,40,0.7,56,-0.5,-0.9,-1.6,52,-16.7,0.7,-0.8,-1,48,64,-0.5,-2.5,0.4,10.7,2.5,-11.9,-2.2,-0.7,0.2,0.1,24,7.4,-3.6,0,48,5,0,24,24,148,0.5,1.2,11.4,32,-15.1,13.9,0,0,44,44,0.5,48,52,-6,0.4,52,7.5,1.9,32,52,0,11.3
0,0,74,0,0,-0.9,0.9,60,0.5,-1.1,8,56,-0.8,0.4,0,-12.5,132,0.7,-0.5,0,-0.4,-11.5,10.5,-35.3,44,0,-27.9,28,60,2.4,46,1,1.4,0,0,8.4,0,79,93,24,2.5,0.3,36,48,0,0.2,48,-0.6,-0.3,4.3,52,-27.5,2.1,-0.6,0,44,0,0.3,4.9,-0.1,13.1,3,-28.8,0,0.2,-0.9,1.1,12,18.7,-3,20,64,1.6,0,16,20,178,-0.5,0.6,18.6,28,-13.8,15.9,0,0,28,60,0.2,68,60,-9.1,-0.1,68,6.7,0,20,52,0,3.8
0,0,67,0,0,-2.2,-3.1,44,-1.4,-3,28,44,-1.2,-1.7,24,-23.1,147,37.9,0,28,1.4,-19.1,22.3,-25.3,68,0,16.8,52,44,19.6,175,0,-0.8,-1.6,-2.1,36.4,0,19,96,40,-6.6,-1.1,60,48,24,0.5,48,-0.7,-2.9,37.1,60,-28.4,7.2,-1.6,-3.7,36,64,0.7,28.9,-0.3,3.4,15.9,26.1,-2.6,1.3,0.1,0.9,8,43.9,-3.4,0,52,11.6,0,28,32,151,-0.3,1,46.5,48,-27,6.2,0,0,44,56,-1.4,56,48,-8.6,6.2,56,15.4,1.9,44,40,20,-14.4
0,0,80,0,0,0.5,0.5,48,0.7,0.6,24,44,-0.7,0.7,24,-13.9,140,3.7,-0.6,56,-0.5,-20.9,12.7,-21.1,94,0,-11.1,28,56,14.5,10,1,0.8,-0.6,-2,15.3,0,60,93,36,-12.6,-0.2,48,48,0,0.9,44,0.4,-0.9,15,52,-6.3,1.7,-0.9,-5.4,56,56,0.5,2.3,-0.3,21.8,6.2,5.5,0,-0.7,0,0.6,24,28.4,-5.4,24,64,6.1,0,28,28,121,0.6,1.7,15.3,28,-15.9,1.3,0,0,40,40,0.3,64,52,-11.5,0.9,72,9.4,1.7,36,60,0,-10.5
0,0,75,0,0,-0.6,-0.5,48,-0.4,-0.5,8,28,-0.6,-0.5,0,-4.6,198,3.9,0,0,0.4,-4.8,7.3,-10,-2,0,1.7,32,52,3.5,-167,1,0.1,-0.4,-1.3,7.7,0,56,79,28,21.2,0,48,52,36,0.5,52,-0.6,-0.4,-12.8,56,-18.7,0.3,-0.7,0,40,0,-0.2,5.4,0.3,6.3,2.7,-16.5,-1.6,0.2,0,0.3,40,8.9,-3,0,32,0.9,20,12,28,172,0.1,0.7,12.9,36,-17.1,18.8,0,0,24,52,-0.3,48,48,-4.2,0.1,40,6.8,0,16,40,0,18.6
0,0,82,-4.8,0,0.3,0.5,44,-0.3,0.3,0,40,-0.1,-1.4,0,-12.1,164,-19.5,-8.8,0,0.9,-13.2,2.6,-25.5,-32,0,-24,28,0,2,160,1,0.7,0,-2.5,2.1,0,65,68,12,21.8,0.4,24,36,28,1.2,32,0,0.6,-8.4,56,-28.2,0.4,0,-1.1,32,0,0.5,-8,0.7,8,0.8,-30.9,-2.9,1.3,-0.4,1,32,-4.8,-5.6,48,20,1.1,0,8,52,200,0,1.5,-3.9,24,-4.9,7.9,0,0,20,52,-1.3,24,40,-9.9,-0.3,16,3.3,0,0,36,0,12
